RI,Value
1540.6071248105,474767771.257492
1540.6527033855,484585814.136283
1540.6981808994,495066547.992888
1540.7437089439,503611314.22219
1540.7892875189,508975046.944598
1540.834866094,512416244.834408
1540.8803436079,516272122.198702
1540.9258716523,520614860.196733
1540.9714502274,526551366.72803
1541.0169277413,534254968.878682
1541.0625063163,539498535.590942
1541.1080343608,539514270.402464
1541.1535118747,536633740.998689
1541.1990904497,533619793.641525
1541.2446690248,531486130.851747
1541.2901465387,530305663.24583
1541.3356745831,531047219.89623
1541.3812531582,533979890.2333
1541.4267306721,535388704.180295
1541.4723092471,533946340.752741
1541.5178372916,533644444.991125
1541.5634158666,535265461.011306
1541.6088933805,535522890.311231
1541.6544719555,534523812.311917
1541.7,533873572.480264
1541.7454775139,533194074.591504
1541.7910560889,532314920.243832
1541.836634664,530276748.869304
1541.8821121779,524592021.957293
1541.9276402223,517180175.963029
1541.9732187974,512856070.598162
1542.0186963113,510114565.577587
1542.0642748863,504169709.186677
1542.1098029308,494720911.867369
1542.1553815058,483602584.739229
1542.2008590197,473598167.924984
1542.2464375947,465575804.603466
1542.2919656392,455743831.993173
1542.3374431531,444195856.59333
1542.3830217281,433384383.439756
1542.4286003032,423404532.462618
1542.4740778171,414052271.683816
1542.5196058615,404847214.396738
1542.5651844366,397478699.718046
1542.6106619505,392081997.029277
1542.6562405255,384424634.022187
1542.70176857,373739703.43956
1542.7472460839,362931242.85364
1542.7928246589,352272736.17259
1542.838403234,341878755.973238
1542.8839312784,333162818.972687
1542.9294087923,326085980.230807
1542.9749873674,320056379.22609
1543.0205659424,313413560.4271
1543.0660434563,305013780.611103
1543.1115715008,295992044.62038
1543.1571500758,287111335.640079
1543.2026275897,279346898.958584
1543.2482061647,273500813.061894
1543.2937342092,268599310.622614
1543.3392117231,263176450.730834
1543.3847902981,256653719.600253
1543.4303688732,250142887.206881
1543.4758463871,244877389.441645
1543.5213744315,240574750.520516
1543.5669530066,235917360.33023
1543.6125315816,229895519.178403
1543.6580090955,222930396.578138
1543.70353714,215859520.739004
1543.749115715,208780422.769275
1543.7945932289,201822084.285744
1543.8401718039,195645399.549625
1543.8856998484,190383911.165851
1543.9311773623,185522884.006767
1543.9767559373,180789309.222437
1544.0223345124,175927415.966805
1544.0678120263,169984866.877906
1544.1133400707,163760551.482018
1544.1589186458,159778749.779944
1544.2044972208,157328878.736948
1544.2499747347,154625904.573427
1544.2955027792,152008383.430863
1544.3410813542,149163930.67083
1544.3865588681,145402287.642547
1544.4321374432,141561348.443764
1544.4776654876,138495110.902998
1544.5231430015,135947937.66535
1544.5687215766,133532399.667109
1544.6143001516,130811594.984699
1544.6597776655,127764249.660761
1544.70530571,125107184.160189
1544.750884285,122996159.543445
1544.7963617989,121247674.609001
1544.8419403739,119750323.921412
1544.8874684184,117873220.263974
1544.9330469934,115830605.795394
1544.9785245073,114091858.671461
1545.0241030824,112378770.169805
1545.0696311268,111064027.213324
1545.1151086407,110028042.009375
1545.1606872158,108168074.281471
1545.2062657908,105669626.107121
1545.2517433047,103673306.456164
1545.2972713492,102239225.720086
1545.3428499242,100946461.594442
1545.3883274381,99861994.012333
1545.4339060131,99196950.852883
1545.4794340576,98666391.277212
1545.5249115715,98037979.242937
1545.5704901465,97635980.64208
1545.6160687216,97200430.549195
1545.661596766,96473699.781869
1545.7070742799,95793156.480951
1545.752652855,95345686.336159
1545.79823143,95437556.322983
1545.8437089439,95825511.706957
1545.8892369884,95834321.810329
1545.9348155634,95780314.78786
1545.9802930773,96249022.365866
1546.0258716523,97058378.604292
1546.0713996968,98114597.676384
1546.1168772107,99255183.152999
1546.1624557858,100199105.26104
1546.2080343608,101296331.196807
1546.2535624053,102505948.601898
1546.2990399192,103880313.625325
1546.3446184942,106153796.689211
1546.3901970692,109326797.715235
1546.4356745831,112514809.556258
1546.4812026276,115540862.634272
1546.5267812026,118645445.841639
1546.5722587165,121939149.475908
1546.6178372916,125787527.675201
1546.663365336,130001213.985838
1546.7088428499,134394641.557066
1546.754421425,139043594.183875
1546.8,143797885.26029
1546.8454775139,148663705.116575
1546.8910055584,153807412.244417
1546.9365841334,158830635.937987
1546.9821627084,163907008.304525
1547.0276402223,169614293.861194
1547.0731682668,175944486.83954
1547.1187468418,182887463.524548
1547.1642243557,190525542.535068
1547.2098029308,199227920.91889
1547.2553309752,208392815.058644
1547.3008084891,217248358.731336
1547.3463870642,226591957.124129
1547.3919656392,237202450.283451
1547.4374431531,247606300.879527
1547.4829711976,257408916.556869
1547.5285497726,267764399.506063
1547.5740272865,277854822.483255
1547.6196058615,287073915.345811
1547.665133906,295655518.177715
1547.7107124811,305059456.031408
1547.7561899949,316721468.046049
1547.80176857,327944354.232294
1547.8472966145,336368769.445114
1547.8927741283,345511805.053088
1547.9383527034,357531974.018618
1547.9839312784,369534060.561649
1548.0294087923,380520375.868752
1548.0749368368,392296976.157103
1548.1205154118,403903691.82236
1548.1659929257,413098335.736135
1548.2115715008,421291445.685611
1548.2570995452,431506821.09235
1548.3026781203,443978798.5723
1548.3481556342,456425188.106203
1548.3937342092,468711769.820096
1548.4392622537,481331380.770265
1548.4847397676,492259347.159716
1548.5303183426,501172822.244866
1548.5758969176,509836951.412139
1548.6213744315,516287568.6152
1548.666902476,520578808.775338
1548.712481051,526724269.830564
1548.7579585649,534775945.134283
1548.80353714,542294307.115906
1548.8490651844,548253837.819523
1548.8945426983,552876279.498572
1548.9401212734,555133378.369359
1548.9856998484,555905862.091158
1549.0311773623,555621181.577811
1549.0767054068,552676989.021054
1549.1222839818,550125473.522352
1549.1678625568,551191347.259326
1549.2133400707,555704296.623039
1549.2588681152,561585253.44629
1549.3044466902,564060048.356898
1549.3499242041,560953148.628858
1549.3955027792,556105554.387928
1549.4410308236,554412157.090209
1549.4865083375,556776004.670848
1549.5320869126,558998435.549437
1549.5776654876,557933878.809733
1549.6231430015,553591549.427053
1549.668671046,547755350.624317
1549.714249621,543076979.144097
1549.7597271349,538787815.922286
1549.80530571,532162665.205709
1549.8508337544,523099495.098919
1549.8964123295,512869087.102444
1549.9418898434,502665926.907908
1549.9874684184,494036166.637102
1550.0329964629,485954223.146599
1550.0784739768,476910828.288861
1550.1240525518,466829380.115885
1550.1696311268,458469995.084191
1550.2151086407,454873527.520724
1550.2606366852,452415211.15887
1550.3062152602,447468170.131753
1550.3516927741,440152403.043656
1550.3972713492,431739924.036965
1550.4427993936,423273040.469066
1550.4882769075,415189327.166671
1550.5338554826,407715138.95152
1550.5794340576,398438794.675732
1550.6249621021,387758716.301136
1550.670439616,378039281.373325
1550.716018191,368708402.606843
1550.761596766,360654984.500502
1550.8070742799,354803745.378625
1550.8526023244,349524837.494778
1550.8981808994,343960075.513223
1550.9436584133,337890182.228987
1550.9892369884,329478451.254025
1551.0347650328,318490052.07871
1551.0802425467,307899868.448202
1551.1258211218,299451973.548272
1551.1713996968,292345074.481819
1551.2169277413,285273098.048411
1551.2624052552,277360982.743173
1551.3079838302,269978766.848327
1551.3535624053,264824906.451988
1551.3990399192,260425607.958984
1551.4445679636,255611967.901724
1551.4901465387,250781879.205196
1551.5356240526,245147460.24485
1551.5812026276,238419482.116282
1551.6267306721,232717564.071347
1551.672208186,229185647.278978
1551.717786761,225661340.934737
1551.763365336,220380414.886889
1551.8088428499,214421215.622605
1551.8543708944,209483336.585211
1551.8999494694,205490979.541651
1551.9455280445,201090718.180553
1551.9910055584,195514277.376286
1552.0365336028,190201944.921271
1552.0821121779,186628641.77243
1552.1275896918,183721264.85611
1552.1731682668,180297594.800942
1552.2186963113,176499075.446024
1552.2641738252,172968601.522597
1552.3097524002,169823183.393345
1552.3553309752,166749709.989662
1552.4008084891,163585238.477519
1552.4463365336,160226866.755587
1552.4919151086,157155448.619736
1552.5373926225,154793871.423743
1552.5829711976,152687375.5324
1552.628499242,150307119.629283
1552.6740778171,147307622.144944
1552.719555331,143992919.355977
1552.765133906,141080521.016587
1552.8106619505,138513226.433847
1552.8561394644,136401126.698667
1552.9017180394,134614423.524557
1552.9472966145,132196903.973104
1552.9927741283,129040457.225041
1553.0383021728,125697540.373304
1553.0838807479,122844231.790944
1553.1293582617,120858685.303111
1553.1749368368,119007016.480823
1553.2204648813,116611502.460496
1553.2660434563,114171702.708779
1553.3115209702,112284601.185789
1553.3570995452,110493573.751863
1553.4026275897,108576673.56694
1553.4481051036,106938453.138745
1553.4936836786,105372430.475551
1553.5392622537,103559778.083794
1553.5847397676,101740886.459476
1553.630267812,99769445.046946
1553.6758463871,97585685.607346
1553.721323901,95783053.264857
1553.766902476,94022923.59918
1553.8124305205,91966194.247823
1553.8579080344,90186245.630093
1553.9034866094,88889423.97425
1553.9490651844,87734345.344706
1553.9945932289,86553435.638471
1554.0400707428,85491700.882388
1554.0856493178,84469284.766584
1554.1312278929,83339542.51431
1554.1767054068,82252734.828535
1554.2222334512,81162282.452914
1554.2678120263,79752499.720016
1554.3132895402,78450368.019195
1554.3588681152,77434495.90891
1554.4043961597,76218874.495141
1554.4498736736,75161096.447557
1554.4954522486,74335414.08097
1554.5410308236,73424296.711226
1554.5865083375,72372742.953497
1554.632036382,70948814.542389
1554.677614957,69480378.601493
1554.7231935321,68386894.647474
1554.768671046,67822771.255754
1554.8141990904,67846635.959064
1554.8597776655,67874914.94864
1554.9052551794,67400336.003079
1554.9508337544,66760084.688472
1554.9963617989,66346797.543832
1555.0418393128,65812502.809334
1555.0874178878,64841091.4714
1555.1329964629,64081394.429353
1555.1784739768,63767698.865455
1555.2240020212,63273960.015216
1555.2695805963,62562207.052263
1555.3151591713,61737216.121656
1555.3606366852,60992670.267939
1555.4061647297,60695371.483839
1555.4517433047,60575570.927333
1555.4972208186,60210687.819863
1555.5427993936,59382849.404997
1555.5883274381,58461921.462676
1555.633804952,57993541.540176
1555.679383527,57727814.089749
1555.7249621021,57310702.265053
1555.770439616,56872648.046023
1555.8159676604,56567967.532996
1555.8615462355,56081584.117624
1555.9070237494,55288379.067746
1555.9526023244,54585735.799452
1555.9981303689,54044114.50853
1556.0437089439,53447101.360416
1556.0891864578,53095266.73189
1556.1347650328,52988824.051095
1556.1802930773,52604599.863977
1556.2257705912,52097000.639698
1556.2713491662,51678642.034285
1556.3169277413,51279780.772916
1556.3624052552,51008719.847562
1556.4079332996,50905390.906258
1556.4535118747,50911230.399462
1556.4989893886,50909863.34123
1556.5445679636,50622950.561996
1556.5900960081,49910206.814786
1556.635573522,49055209.301568
1556.681152097,48558927.89801
1556.7267306721,48626697.772608
1556.7722587165,48854415.727974
1556.8177362304,48639167.860554
1556.8633148055,47952472.829458
1556.9088933805,47348641.635252
1556.9543708944,47207152.675016
1556.9998989389,47327539.646857
1557.0454775139,47257597.355494
1557.0909550278,47125673.245678
1557.1365336028,47334668.966841
1557.1820616473,47560325.951577
1557.2275391612,47523754.785179
1557.2731177362,47661699.215251
1557.3186963113,48003097.350738
1557.3641738252,48188857.916907
1557.4097018696,48079251.965315
1557.4552804447,47801506.729243
1557.5008590197,47817051.270264
1557.5463365336,48208268.02361
1557.5918645781,48593464.634419
1557.6374431531,48582192.099332
1557.682920667,48483255.816546
1557.728499242,48890356.455379
1557.7740272865,49545606.298701
1557.8195048004,50153790.179521
1557.8650833754,50765626.407837
1557.9106619505,51505201.605589
1557.9561394644,52307081.017798
1558.0016675088,52985833.957654
1558.0472460839,53870626.449748
1558.0927235978,55172693.452288
1558.1383021728,56529585.775447
1558.1838302173,57653345.06207
1558.2294087923,58662761.755994
1558.2748863062,59816975.880826
1558.3204648813,61273337.386538
1558.3659929257,62864897.811066
1558.4114704396,64417814.119693
1558.4570490147,66105767.050262
1558.5026275897,67917621.343029
1558.5481051036,69677579.730443
1558.5936331481,71442899.931237
1558.6392117231,73252065.310229
1558.684689237,74907160.70238
1558.730267812,76241940.131969
1558.7757958565,77303786.851267
1558.8212733704,78382611.026912
1558.8668519454,79448740.044077
1558.9124305205,80305550.876512
1558.9579585649,81448950.445415
1559.0034360788,83339182.127592
1559.0490146539,85804845.500022
1559.0945932289,88191204.325579
1559.1400707428,89781325.045337
1559.1855987873,90593622.494852
1559.2311773623,91449968.874741
1559.2766548762,92618754.222523
1559.3222334512,93676707.390487
1559.3677614957,95056948.103107
1559.4132390096,96848760.666314
1559.4588175846,98488479.590109
1559.5043961597,100023889.336123
1559.5499242041,101435311.41629
1559.595401718,102911717.529419
1559.6409802931,104509374.395144
1559.6865588681,105975941.780807
1559.732036382,107919766.051195
1559.7775644265,110309901.26672
1559.8231430015,112243942.220873
1559.8686205154,114186686.979019
1559.9141990904,116708802.510086
1559.9597271349,119314395.401669
1560.0052046488,121718324.355515
1560.0507832239,123912927.787298
1560.0963617989,125666321.793088
1560.1418393128,127385753.60774
1560.1873673573,130317110.35373
1560.2329459323,134294255.933101
1560.2785245073,138058957.463022
1560.3240020212,141346493.319325
1560.3695300657,144929702.603828
1560.4151086407,149071112.521399
1560.4605861546,153208098.604824
1560.5061647297,157560911.66832
1560.5516927741,162899164.42675
1560.597170288,169621219.810753
1560.6427488631,177513056.338617
1560.6883274381,185481874.95078
1560.733804952,192675728.473379
1560.7793329965,199806053.225121
1560.8249115715,207525501.158677
1560.8703890854,215774901.526802
1560.9159676604,224683754.172936
1560.9614957049,234889841.906318
1561.0070742799,246813273.562549
1561.0525517938,259855000.835947
1561.0981303689,273036615.601898
1561.1436584133,286372887.034599
1561.1891359272,302219551.247464
1561.2347145023,319594330.827292
1561.2802930773,334996465.231155
1561.3257705912,349704831.610712
1561.3712986357,364676342.454578
1561.4168772107,380454460.706188
1561.4623547246,399388323.587414
1561.5079332996,419983346.440324
1561.5534613441,440351685.601941
1561.598938858,461844318.095027
1561.644517433,484636652.350096
1561.6900960081,508422038.3379
1561.7356240526,533641149.883792
1561.7811015664,559216411.476964
1561.8266801415,583918108.6128
1561.8722587165,609146104.367401
1561.9177362304,634284565.630787
1561.9632642749,658447271.480661
1562.0088428499,684914742.680034
1562.0543203638,712279114.427155
1562.0998989389,738007600.855361
1562.1454269833,762555531.43873
1562.1909044972,785897207.299377
1562.2364830723,809292325.353577
1562.2820616473,835255044.077561
1562.3275896918,866949725.901644
1562.3730672057,901334742.705428
1562.4186457807,936689476.83184
1562.4642243557,975221111.885471
1562.5097018696,1013375659.94155
1562.5552299141,1046394033.01033
1562.6008084891,1072805430.24614
1562.646286003,1098650633.32772
1562.6918645781,1129869379.14258
1562.7373926225,1164368664.95749
1562.7828701364,1198281522.0034
1562.8284487115,1231192495.31053
1562.8740272865,1262409839.39503
1562.9195048004,1291401129.82158
1562.9650328449,1326659455.8516
1563.0106114199,1375741728.46152
1563.0561899949,1428940217.4798
1563.1016675088,1472225693.88374
1563.1471955533,1508885907.65342
1563.1927741283,1547184625.78625
1563.2382516422,1583784647.24127
1563.2838302173,1616902187.07653
1563.3293582617,1652898827.48972
1563.3748357756,1690984036.89235
1563.4204143507,1722527505.99828
1563.4659929257,1751663806.87011
1563.5114704396,1782099623.64766
1563.5569984841,1805649598.21799
1563.6025770591,1827430185.41391
1563.648054573,1854180254.38477
1563.6936331481,1883819604.62707
1563.7391611925,1923976844.49945
1563.7847397676,1979501493.34101
1563.8302172815,2036510076.41372
1563.8757958565,2078911312.46916
1563.921323901,2109282110.42592
1563.9668014149,2142279233.33743
1564.0123799899,2179561243.66529
1564.0579585649,2215686545.05551
1564.1034360788,2250854868.1649
1564.1489641233,2281148343.67777
1564.1945426983,2310722197.27697
1564.2400202122,2341656858.99212
1564.2855987873,2371067165.21665
1564.3311268317,2416353006.58406
1564.3767054068,2475077873.70251
1564.4221829207,2524287107.48422
1564.4677614957,2558500417.09171
1564.5132895402,2580101649.45788
1564.5587670541,2603895230.13773
1564.6043456291,2644742766.1053
1564.6499242041,2691540882.6888
1564.695401718,2726043595.24572
1564.7409297625,2750193908.79081
1564.7865083375,2778442823.48911
1564.8319858514,2816454182.21499
1564.8775644265,2850353381.87192
1564.9230924709,2865818734.18448
1564.9685699848,2873319623.35194
1565.0141485599,2886906447.26568
1565.0597271349,2897436834.64148
1565.1052551794,2891342481.67861
1565.1507326933,2889424090.96609
1565.1963112683,2913194504.71342
1565.2418898434,2935890560.41891
1565.2873673573,2948758063.68405
1565.3328954017,2969393020.67651
1565.3784739768,2985118877.40448
1565.4239514907,2990278256.50973
1565.4695300657,2984232754.65831
1565.5150581102,2965429770.3643
1565.5605356241,2946915082.09945
1565.6061141991,2933066446.42478
1565.6516927741,2923000596.11919
1565.697170288,2903847828.21587
1565.7426983325,2869332858.57025
1565.7882769075,2830246948.29952
1565.8338554826,2793311132.20133
1565.8793329965,2756146248.51047
1565.9248610409,2721587851.27777
1565.970439616,2703180914.7488
1566.0159171299,2690143342.98532
1566.0614957049,2662312651.11577
1566.1070237494,2613946564.26702
1566.1525012633,2552398134.92234
1566.1980798383,2489771562.65262
1566.2436584133,2423743860.2811
1566.2891359272,2353643658.47348
1566.3346639717,2287066178.88225
1566.3802425467,2225684503.50558
1566.4257200606,2167797336.99548
1566.4712986357,2110661405.02625
1566.5168266801,2051104491.53862
1566.5624052552,1993824884.17829
1566.6078827691,1939262576.80539
1566.6534613441,1879543794.62952
1566.6989893886,1813433455.78002
1566.7444669025,1746940506.5595
1566.7900454775,1682319752.91054
1566.8356240526,1615040973.07587
1566.8811015664,1547580967.51804
1566.9266296109,1490010513.32622
1566.972208186,1444740794.75507
1567.0176856998,1402243712.68258
1567.0632642749,1355701804.73041
1567.1087923194,1305783956.93983
1567.1542698332,1257006902.68743
1567.1998484083,1215552868.85667
1567.2454269833,1180769731.48118
1567.2909550278,1148133708.25832
1567.3364325417,1114531489.97715
1567.3820111167,1078489543.93939
1567.4275896918,1043946729.35511
1567.4730672057,1014495832.08355
1567.5185952501,986341550.291092
1567.5641738252,956621396.321923
1567.6096513391,929381476.976718
1567.6552299141,905359242.87124
1567.7007579586,879371848.239174
1567.7462354725,852921750.452673
1567.7918140475,831827210.141785
1567.8373926225,814020379.648575
1567.8828701364,796168118.30473
1567.9283981809,779460629.831659
1567.9739767559,763455709.295628
1568.019555331,749302321.016123
1568.0650328449,736578300.094453
1568.1105608893,721127046.150617
1568.1561394644,704442023.077447
1568.2016169783,689588042.037929
1568.2471955533,674208354.024365
1568.2927235978,658722644.388073
1568.3382011117,648092285.507469
1568.3837796867,639980663.685799
1568.4293582617,629393396.581512
1568.4748357756,618410596.283049
1568.5203638201,611269373.523412
1568.5659423951,605973583.286219
1568.6115209702,599885198.559138
1568.6569984841,595720477.820474
1568.7025265285,591870701.523388
1568.7481051036,586263412.648395
1568.7935826175,581316517.012717
1568.8391611925,577205198.645805
1568.884689237,573171451.988817
1568.9301667509,567575720.31187
1568.9757453259,558965112.993447
1569.021323901,550437688.613994
1569.0668014149,546725645.5794
1569.1123294593,546383612.378304
1569.1579080344,542937744.277919
1569.2033855483,533945778.672553
1569.2489641233,523473376.696389
1569.2944921678,516424817.766333
1569.3400707428,511596728.62042
1569.3855482567,506350403.370695
1569.4311268317,500006664.00325
1569.4766548762,492903812.905778
1569.5221323901,486177801.437763
1569.5677109651,479726703.069762
1569.6132895402,473196451.750554
1569.6587670541,465715100.844111
1569.7042950985,457013053.215477
1569.7498736736,446941402.559111
1569.7953511875,435863991.544328
1569.8409297625,425271737.555354
1569.886457807,415424840.250935
1569.9319353209,405835673.351082
1569.9775138959,396645386.502907
1570.0230924709,388853866.136391
1570.0686205154,381055342.989885
1570.1140980293,370962163.594274
1570.1596766043,360525276.654332
1570.2052551794,350760554.880357
1570.2507326933,340604284.743564
1570.2962607377,331966896.649135
1570.3418393128,325701114.815824
1570.3873168267,319497843.693942
1570.4328954017,311996205.548761
1570.4784234462,303579883.009829
1570.5239009601,295224392.726339
1570.5694795351,288469550.080599
1570.6150581102,283915123.972817
1570.6605356241,280039603.419324
1570.7060636685,275979966.57473
1570.7516422436,272508002.253258
1570.7972208186,269352687.508578
1570.8426983325,266526194.850716
1570.888226377,263862791.371298
1570.933804952,260791316.728761
1570.9792824659,258226017.39967
1571.0248610409,255503795.783456
1571.0703890854,251911643.296454
1571.1158665993,248463095.009376
1571.1614451743,245601083.887091
1571.2070237494,243341549.938121
1571.2525012633,241336490.667603
1571.2980293077,240220668.961242
1571.3436078828,241028240.156118
1571.3891864578,242233481.113117
1571.4346639717,242942380.390958
1571.4801920162,243808283.295835
1571.5257705912,245122791.901713
1571.5712481051,246388459.456604
1571.6168266801,246755338.306433
1571.6623547246,247315824.205842
1571.7078322385,248549828.974664
1571.7534108135,249819462.664552
1571.7989893886,251943001.691731
1571.8444669025,254793982.416291
1571.8899949469,257223978.707618
1571.935573522,260176186.651821
1571.9810510359,264022135.102972
1572.0266296109,267965631.769583
1572.0721576554,272114800.855671
1572.1177362304,275976350.513426
1572.1632137443,279485902.277928
1572.2087923194,283778778.859657
1572.2543203638,288596339.890799
1572.2997978777,292594085.287093
1572.3453764528,296612556.323679
1572.3909550278,301401765.086856
1572.4364325417,306411477.030265
1572.4819605862,312593156.901167
1572.5275391612,320835949.326237
1572.5730166751,330191082.928943
1572.6185952501,338074375.358043
1572.6641232946,344138175.699144
1572.7096008085,351477481.409854
1572.7551793835,361312989.597476
1572.8007579586,372218063.807293
1572.846286003,382645778.809934
1572.8917635169,392572286.688406
1572.937342092,402082071.880263
1572.982920667,412002046.233688
1573.0283981809,423223412.362007
1573.0739262254,434694547.795839
1573.1195048004,447785386.680511
1573.1649823143,461779885.201639
1573.2105608893,473139622.191998
1573.2560889338,484715911.721033
1573.3015664477,499335992.125284
1573.3471450227,514797308.296712
1573.3927235978,530376595.281859
1573.4382516422,546689045.305656
1573.4837291561,565490382.244024
1573.5293077312,585977157.482421
1573.5748863062,605125787.687157
1573.6203638201,623899426.701785
1573.6658918646,641163402.191188
1573.7114704396,655376791.774555
1573.7569479535,671179205.038085
1573.8025265285,690767820.627006
1573.848054573,710741705.951422
1573.8935320869,731257913.294105
1573.939110662,751869549.305058
1573.984689237,768303598.253915
1574.0301667509,782945892.823111
1574.0756947954,799928594.61703
1574.1212733704,817605953.463157
1574.1668519454,832523513.372057
1574.2123294593,844133397.549265
1574.2578575038,856105166.598763
1574.3034360788,872379870.820583
1574.3489135927,894205504.804814
1574.3944921678,919744703.761171
1574.4400202122,944534367.572654
1574.4854977261,965823264.876601
1574.5310763012,983853734.398705
1574.5766548762,997609605.968308
1574.6221323901,1008868974.35989
1574.6676604346,1022690084.74523
1574.7132390096,1038104740.87347
1574.7587165235,1048615686.12709
1574.8042950985,1054465951.66527
1574.849823143,1058687296.25222
1574.895401718,1062254606.67543
1574.9408792319,1066032721.14563
1574.986457807,1065954038.99023
1575.0319858514,1064181201.54754
1575.0774633653,1066057867.14586
1575.1230419404,1067639789.35725
1575.1686205154,1065942226.97962
1575.2140980293,1062107861.38976
1575.2596260738,1056408178.80501
1575.3052046488,1046141732.07111
1575.3506821627,1032770381.96948
1575.3962607377,1022855905.2943
1575.4417887822,1014657729.91067
1575.4873673573,1005966773.85806
1575.5328448711,996035845.168366
1575.5784234462,984898076.413583
1575.6239514907,976192695.505043
1575.6694290045,965856917.244898
1575.7150075796,951824058.574358
1575.7605861546,938186563.306141
1575.8060636685,922614378.431463
1575.851591713,900729545.419134
1575.897170288,875050938.700122
1575.9426478019,851842565.599994
1575.988226377,830860200.310643
1576.0337544214,810493846.896765
1576.0792319353,792526424.924149
1576.1248105104,776518303.37962
1576.1703890854,760886185.153726
1576.2159171299,741470136.993707
1576.2613946438,722153700.572025
1576.3069732188,709083016.093813
1576.3525517938,695175318.730978
1576.3980293077,676948885.286422
1576.4435573522,659695531.679852
1576.4891359272,645549963.303941
1576.5346134411,632464264.580609
1576.5801920162,617916793.722133
1576.6257200606,600369339.287227
1576.6711975745,580402110.007844
1576.7167761496,560140310.099082
1576.7623547246,539041664.405623
1576.8078322385,516846962.577591
1576.853360283,496169461.381266
1576.898938858,480169156.686595
1576.944517433,470165453.244461
1576.9899949469,461468175.150392
1577.0355229914,449700384.453589
1577.0811015664,436506354.077636
1577.1265790803,422473798.756243
1577.1721576554,407018270.155737
1577.2176856998,392799403.829621
1577.2631632137,381357542.802487
1577.3087417888,370622765.655352
1577.3543203638,358625291.370425
1577.3997978777,346220389.751366
1577.4453259222,334896513.350719
1577.4909044972,325585351.370324
1577.5364830723,317606275.381667
1577.5819605862,308144973.112086
1577.6274886306,297950290.597968
1577.6730672057,289577705.651761
1577.7185447196,281894320.56149
1577.7641232946,272894286.526693
1577.8096513391,262516769.914229
1577.855128853,252780856.915787
1577.900707428,245442343.397636
1577.946286003,238998168.917612
1577.9917635169,232041955.973319
1578.0372915614,225521689.850867
1578.0828701364,219076335.622444
1578.1283476503,212281804.2052
1578.1739262254,206045936.864339
1578.2194542698,200909282.482398
1578.2650328449,196272529.248286
1578.3105103588,191635672.275772
1578.3560889338,187624953.014133
1578.4016169783,183867090.175235
1578.4470944922,179818690.491182
1578.4926730672,175813109.076992
1578.5382516422,172113488.737447
1578.5837291561,168870974.383427
1578.6292572006,165724430.113887
1578.6748357756,162622686.385485
1578.7203132895,160030915.816419
1578.7658918646,157667936.129894
1578.811419909,154622574.365935
1578.8569984841,150557987.4488
1578.902475998,146428884.129045
1578.948054573,142524878.136034
1578.9935826175,138476872.453987
1579.0390601314,134897850.972458
1579.0846387064,131802089.04904
1579.1302172815,129001545.42537
1579.1756947954,126960293.288547
1579.2212228398,125249516.415769
1579.2668014149,123581941.159831
1579.3122789288,122229179.745987
1579.3578575038,120497843.607205
1579.4033855483,118158747.416583
1579.4488630622,116119813.674825
1579.4944416372,114552696.674505
1579.5400202122,112768888.774223
1579.5855482567,110604438.653043
1579.6310257706,108761412.5824
1579.6766043456,107282528.872598
1579.7221829207,105820204.129915
1579.7676604346,104763005.47954
1579.813188479,103842393.350562
1579.8587670541,102504442.377352
1579.904244568,101072717.83495
1579.949823143,99675293.209947
1579.9953511875,98290483.585432
1580.0408287014,97316231.600305
1580.0864072764,96940396.093099
1580.1319858514,96825737.937569
1580.1774633653,96445794.107647
1580.2229914098,95772402.499759
1580.2685699848,95155251.464069
1580.3141485599,94628592.421742
1580.3596260738,94344333.819124
1580.4051541182,94410800.980804
1580.4507326933,94356572.523035
1580.4962102072,94254781.170061
1580.5417887822,94234912.960362
1580.5873168267,94183338.714435
1580.6327943406,94247176.196625
1580.6783729156,94588805.749437
1580.7239514907,95387613.961478
1580.7694290045,95967166.410794
1580.814957049,96065108.468488
1580.8605356241,96434683.925799
1580.9060131379,97083988.895837
1580.951591713,97528805.349109
1580.9971197575,97808563.334006
1581.0426983325,97866972.090746
1581.0881758464,97612664.080047
1581.1337544214,97915918.385559
1581.1792824659,99009628.476531
1581.2247599798,100183147.884988
1581.2703385548,101369824.109047
1581.3159171299,102483471.602308
1581.3613946438,103502648.837238
1581.4069226882,104902011.667892
1581.4525012633,106586657.702994
1581.4979787772,108238190.087041
1581.5435573522,109916626.061612
1581.5890853967,111936963.049562
1581.6346639717,114351133.107688
1581.6801414856,116990460.175914
1581.7257200606,119889831.008446
1581.7712481051,122614458.879779
1581.816725619,125508421.230096
1581.862304194,129251093.287677
1581.9078827691,133307986.345758
1581.953360283,137925274.553544
1581.9988883274,144007781.168733
1582.0444669025,150795338.487972
1582.0899444164,157701713.123985
1582.1355229914,165158374.224867
1582.1810510359,172657442.1156
1582.2265285498,180339655.811281
1582.2721071248,189092053.304019
1582.3176856998,199472629.415912
1582.3632137443,210408487.868873
1582.4086912582,220230648.308962
1582.4542698332,230614493.221245
1582.4998484083,243438682.095943
1582.5453259222,257644001.952538
1582.5908539666,271790862.832498
1582.6364325417,285553604.194284
1582.6819100556,299093861.11301
1582.7274886306,313263268.626414
1582.7730166751,328865221.428172
1582.818494189,344240014.420117
1582.864072764,358353898.004506
1582.9096513391,373788958.566673
1582.955128853,391351309.864238
